Store,Dept,Date,Predicted_Sales
21,16,2012-11-02,1481.5538
21,16,2012-11-09,1430.245
21,16,2012-11-16,1431.8632
21,16,2012-11-23,1431.8632
21,17,2012-11-02,5552.2627
21,17,2012-11-09,5515.0483
21,17,2012-11-16,5537.041
21,17,2012-11-23,5538.9995
21,18,2012-11-02,10715.849
21,18,2012-11-09,10295.219
21,18,2012-11-16,10215.648
21,18,2012-11-23,11230.789
21,19,2012-11-02,1960.5266
21,19,2012-11-09,1968.5839
21,19,2012-11-16,1973.9838
21,19,2012-11-23,1971.1442
21,20,2012-11-02,4309.7915
21,20,2012-11-09,4345.662
21,20,2012-11-16,4370.557
21,20,2012-11-23,4369.572
21,21,2012-11-02,2968.2197
21,21,2012-11-09,2966.8372
21,21,2012-11-16,2969.5042
21,21,2012-11-23,2969.5996
21,22,2012-11-02,7750.9077
21,22,2012-11-09,7747.8833
21,22,2012-11-16,7712.5947
21,22,2012-11-23,7696.3286
21,23,2012-11-02,33378.207
21,23,2012-11-09,33987.836
21,23,2012-11-16,34210.684
21,23,2012-11-23,34196.62
21,24,2012-11-02,9541.767
21,24,2012-11-09,9670.163
21,24,2012-11-16,9775.394
21,24,2012-11-23,9636.438
21,25,2012-11-02,16633.52
21,25,2012-11-09,16803.244
21,25,2012-11-16,16763.324
21,25,2012-11-23,16793.887
21,26,2012-11-02,11747.05
21,26,2012-11-09,12062.191
21,26,2012-11-16,12000.205
21,26,2012-11-23,11972.405
21,27,2012-11-02,2429.454
21,27,2012-11-09,2480.0686
21,27,2012-11-16,2478.5486
21,27,2012-11-23,2610.7463
21,28,2012-11-02,749.8858
21,28,2012-11-09,746.84894
21,28,2012-11-16,746.99493
21,28,2012-11-23,746.8133
21,29,2012-11-02,5055.865
21,29,2012-11-09,5056.625
21,29,2012-11-16,5041.045
21,29,2012-11-23,5044.9727
21,30,2012-11-02,4247.9224
21,30,2012-11-09,4202.3896
21,30,2012-11-16,4217.019
21,30,2012-11-23,4220.29
21,31,2012-11-02,3712.525
21,31,2012-11-09,3756.033
21,31,2012-11-16,3741.3667
21,31,2012-11-23,3749.431
21,32,2012-11-02,4949.321
21,32,2012-11-09,4905.415
21,32,2012-11-16,4932.3066
21,32,2012-11-23,4975.2607
21,33,2012-11-02,8788.158
21,33,2012-11-09,9406.19
21,33,2012-11-16,9162.433
21,33,2012-11-23,9520.618
21,34,2012-11-02,17846.234
21,34,2012-11-09,18085.768
21,34,2012-11-16,18079.305
21,34,2012-11-23,18021.998
21,35,2012-11-02,2110.3984
21,35,2012-11-09,2094.5464
21,35,2012-11-16,2104.3438
21,35,2012-11-23,2104.9756
21,36,2012-11-02,1368.9536
21,36,2012-11-09,1575.9117
21,36,2012-11-16,1553.8407
21,36,2012-11-23,1570.7299
21,38,2012-11-02,30572.654
21,38,2012-11-09,30093.83
21,38,2012-11-16,29851.459
21,38,2012-11-23,29928.34
21,40,2012-11-02,38399.523
21,40,2012-11-09,38509.21
21,40,2012-11-16,38433.21
21,40,2012-11-23,38433.6
21,41,2012-11-02,3265.7417
21,41,2012-11-09,3551.5596
21,41,2012-11-16,3642.987
21,41,2012-11-23,4028.7993
21,42,2012-11-02,5757.3
21,42,2012-11-09,5732.2334
21,42,2012-11-16,5706.584
21,42,2012-11-23,5717.7705
21,44,2012-11-02,5516.216
21,44,2012-11-09,5471.727
21,44,2012-11-16,5463.139
21,44,2012-11-23,5436.624
21,46,2012-11-02,16376.58
21,46,2012-11-09,16375.624
21,46,2012-11-16,16379.101
21,46,2012-11-23,16384.053
21,49,2012-11-02,11597.754
21,49,2012-11-09,11584.292
21,49,2012-11-16,11563.422
21,49,2012-11-23,11527.723
21,52,2012-11-02,2853.9048
21,52,2012-11-09,2848.5916
21,52,2012-11-16,2848.8477
21,52,2012-11-23,2835.7446
21,54,2012-10-26,3.1002104
21,54,2012-11-02,5.4659743
21,54,2012-11-09,3.9846292
21,54,2012-11-16,4.564719
21,55,2012-11-02,5570.667
21,55,2012-11-09,5557.9023
21,55,2012-11-16,6412.681
21,55,2012-11-23,6313.339
21,56,2012-11-02,626.65936
21,56,2012-11-09,418.19012
21,56,2012-11-16,379.6598
21,56,2012-11-23,395.34802
21,58,2012-11-02,675.08246
21,58,2012-11-09,632.9094
21,58,2012-11-16,634.3739
21,58,2012-11-23,598.73584
21,59,2012-11-02,211.16936
21,59,2012-11-09,214.68138
21,59,2012-11-16,245.57986
21,59,2012-11-23,239.23001
21,60,2012-11-02,125.3205
21,60,2012-11-09,129.36856
21,60,2012-11-16,120.94771
21,60,2012-11-23,123.40523
21,67,2012-11-02,5024.3247
21,67,2012-11-09,5039.6846
21,67,2012-11-16,5051.4
21,67,2012-11-23,5060.914
21,71,2012-11-02,3856.2083
21,71,2012-11-09,3816.8328
21,71,2012-11-16,3814.0427
21,71,2012-11-23,3853.157
21,72,2012-11-02,28490.084
21,72,2012-11-09,28633.432
21,72,2012-11-16,28579.096
21,72,2012-11-23,28371.158
21,74,2012-11-02,9044.2705
21,74,2012-11-09,9291.876
21,74,2012-11-16,9346.889
21,74,2012-11-23,9329.709
21,79,2012-11-02,18146.111
21,79,2012-11-09,18149.678
21,79,2012-11-16,18152.205
21,79,2012-11-23,18152.205
21,80,2012-11-02,22.21332
21,80,2012-11-09,22.47106
21,80,2012-11-16,9.199748
21,80,2012-11-23,9.599826
21,81,2012-11-02,6068.1934
21,81,2012-11-09,6081.1445
21,81,2012-11-16,6074.39
21,81,2012-11-23,6072.4653
21,82,2012-11-02,14202.309
21,82,2012-11-09,14210.12
21,82,2012-11-16,14257.873
21,82,2012-11-23,14222.927
21,83,2012-11-02,127.56209
21,83,2012-11-09,128.3449
21,83,2012-11-16,129.36969
21,83,2012-11-23,129.62321
21,85,2012-11-02,794.84906
21,85,2012-11-09,801.67755
21,85,2012-11-16,796.61536
21,85,2012-11-23,796.575
21,87,2012-11-02,5673.272
21,87,2012-11-09,5659.2607
21,87,2012-11-16,5673.272
21,87,2012-11-23,5659.2607
21,90,2012-11-02,11140.372
21,90,2012-11-09,11225.609
21,90,2012-11-16,11223.447
21,90,2012-11-23,11225.948
21,91,2012-11-02,6238.3296
21,91,2012-11-09,6239.3906
21,91,2012-11-16,6237.5444
21,91,2012-11-23,6233.153
21,92,2012-11-02,24543.479
21,92,2012-11-09,24728.133
21,92,2012-11-16,24687.021
21,92,2012-11-23,24675.94
21,93,2012-11-02,530.3596
21,93,2012-11-09,532.9025
21,93,2012-11-16,533.20374
21,93,2012-11-23,533.20374
21,94,2012-11-02,481.09048
21,94,2012-11-09,607.68384
21,94,2012-11-16,617.4633
21,94,2012-11-23,617.48804
21,95,2012-11-02,36756.387
21,95,2012-11-09,36785.074
21,95,2012-11-16,36783.28
21,95,2012-11-23,36790.57
21,97,2012-11-02,3173.2786
21,97,2012-11-09,3176.5693
21,97,2012-11-16,3176.8716
21,97,2012-11-23,3175.795
21,98,2012-11-02,55.959885
21,98,2012-11-09,58.2757
21,98,2012-11-16,63.336567
21,98,2012-11-23,85.54489
22,1,2012-11-02,37915.918
22,1,2012-11-09,46114.414
22,1,2012-11-16,42188.297
22,1,2012-11-23,33705.29
22,2,2012-11-02,51485.758
22,2,2012-11-09,51467.516
22,2,2012-11-16,51453.312
22,2,2012-11-23,51433.793
22,3,2012-11-02,7654.6147
22,3,2012-11-09,7622.9795
22,3,2012-11-16,7635.911
22,3,2012-11-23,7630.677
22,4,2012-11-02,37132.176
22,4,2012-11-09,37122.53
22,4,2012-11-16,37175.07
22,4,2012-11-23,37106.93
22,5,2012-11-02,22294.996
22,5,2012-11-09,22618.771
22,5,2012-11-16,22558.053
22,5,2012-11-23,22506.264
22,6,2012-11-02,2858.4138
22,6,2012-11-09,3134.8916
22,6,2012-11-16,3139.267
22,6,2012-11-23,3132.0415
22,7,2012-11-02,24381.818
22,7,2012-11-09,25147.996
22,7,2012-11-16,26315.812
22,7,2012-11-23,26241.02
22,8,2012-11-02,42620.816
22,8,2012-11-09,42086.633
22,8,2012-11-16,42521.02
22,8,2012-11-23,42527.426
22,9,2012-11-02,25543.062
22,9,2012-11-09,25624.102
22,9,2012-11-16,25690.027
22,9,2012-11-23,25655.814
22,10,2012-11-02,20439.297
22,10,2012-11-09,20376.51
22,10,2012-11-16,20397.809
22,10,2012-11-23,20395.727
22,11,2012-11-02,11733.471
22,11,2012-11-09,11761.466
22,11,2012-11-16,11731.069
22,11,2012-11-23,11731.069
22,12,2012-11-02,3354.92
22,12,2012-11-09,3344.4146
22,12,2012-11-16,3347.6086
22,12,2012-11-23,3355.8328
22,13,2012-11-02,40858.95
22,13,2012-11-09,41049.03
22,13,2012-11-16,40812.934
22,13,2012-11-23,40781.082
22,14,2012-11-02,16551.15
22,14,2012-11-09,16528.809
22,14,2012-11-16,16832.57
22,14,2012-11-23,16992.963
22,16,2012-11-02,4365.0825
22,16,2012-11-09,4737.4546
22,16,2012-11-16,4866.928
22,16,2012-11-23,4699.887
22,17,2012-11-02,14769.386
22,17,2012-11-09,14753.968
22,17,2012-11-16,15076.734
22,17,2012-11-23,15015.591
22,18,2012-11-02,26798.338
22,18,2012-11-09,29175.285
22,18,2012-11-16,28325.418
22,18,2012-11-23,28326.938
22,19,2012-11-02,1772.9879
22,19,2012-11-09,1785.156
22,19,2012-11-16,1765.4678
22,19,2012-11-23,1765.2317
22,20,2012-11-02,5101.699
22,20,2012-11-09,5009.6157
22,20,2012-11-16,5042.529
22,20,2012-11-23,5040.616
22,21,2012-11-02,5880.2793
22,21,2012-11-09,5902.8853
22,21,2012-11-16,5875.7026
22,21,2012-11-23,5930.345
22,22,2012-11-02,10923.145
22,22,2012-11-09,10631.551
22,22,2012-11-16,10653.612
22,22,2012-11-23,10647.901
22,23,2012-11-02,29915.68
22,23,2012-11-09,29944.854
22,23,2012-11-16,29818.512
22,23,2012-11-23,29827.64
22,24,2012-11-02,8400.414
22,24,2012-11-09,8193.65
22,24,2012-11-16,8217.266
22,24,2012-11-23,8202.689
22,25,2012-11-02,10723.08
22,25,2012-11-09,10833.148
22,25,2012-11-16,10762.205
22,25,2012-11-23,10762.99
22,26,2012-11-02,9955.718
22,26,2012-11-09,9963.604
22,26,2012-11-16,9961.968
22,26,2012-11-23,9974.206
22,27,2012-11-02,2634.3047
22,27,2012-11-09,2587.8804
22,27,2012-11-16,2582.977
22,27,2012-11-23,2715.6123
22,28,2012-11-02,1405.4796
22,28,2012-11-09,1448.6575
22,28,2012-11-16,1408.4683
22,28,2012-11-23,1421.1323
22,29,2012-11-02,7669.3945
22,29,2012-11-09,7663.6284
22,29,2012-11-16,7662.673
22,29,2012-11-23,7666.6997
22,30,2012-11-02,3713.5105
22,30,2012-11-09,3704.5662
22,30,2012-11-16,3698.32
22,30,2012-11-23,3690.849
22,31,2012-11-02,3453.2815
22,31,2012-11-09,3467.6746
22,31,2012-11-16,3444.595
22,31,2012-11-23,3464.5798
22,32,2012-11-02,4849.546
22,32,2012-11-09,5025.151
22,32,2012-11-16,5039.4937
22,32,2012-11-23,5017.1685
22,33,2012-11-02,7952.963
22,33,2012-11-09,7844.912
22,33,2012-11-16,7852.372
22,33,2012-11-23,7871.6294
22,34,2012-11-02,21947.775
22,34,2012-11-09,21970.334
22,34,2012-11-16,21892.643
22,34,2012-11-23,21911.646
22,35,2012-11-02,5126.1104
22,35,2012-11-09,5117.645
22,35,2012-11-16,5129.7847
22,35,2012-11-23,5012.0415
22,36,2012-11-02,2062.1619
22,36,2012-11-09,2082.9177
22,36,2012-11-16,2115.6353
22,36,2012-11-23,2101.9768
22,38,2012-11-02,75033.69
22,38,2012-11-09,75040.2
22,38,2012-11-16,74952.3
22,38,2012-11-23,74912.91
22,40,2012-11-02,59015.344
22,40,2012-11-09,58987.492
22,40,2012-11-16,58891.727
22,40,2012-11-23,58882.836
22,41,2012-11-02,763.8167
22,41,2012-11-09,778.87744
22,41,2012-11-16,777.1541
22,41,2012-11-23,774.78766
22,42,2012-11-02,8496.193
22,42,2012-11-09,8497.658
22,42,2012-11-16,8513.609
22,42,2012-11-23,8500.554
22,44,2012-11-02,8132.7114
22,44,2012-11-09,8125.96
22,44,2012-11-16,8115.9165
22,44,2012-11-23,8103.1636
22,45,2012-07-13,27.438011
22,45,2012-07-20,28.415255
22,45,2012-07-27,26.447872
22,45,2012-08-03,23.769434
22,46,2012-11-02,21412.904
22,46,2012-11-09,21548.303
22,46,2012-11-16,21577.674
22,46,2012-11-23,21588.508
22,49,2012-11-02,21.06457
22,49,2012-11-09,20.573898
22,49,2012-11-16,20.573898
22,49,2012-11-23,20.573898
22,51,2011-12-30,9.209997
22,51,2012-01-06,9.212458
22,51,2012-01-13,9.041862
22,51,2012-01-20,9.14809
22,52,2012-11-02,2326.8665
22,52,2012-11-09,2319.3882
22,52,2012-11-16,2337.7734
22,52,2012-11-23,2324.775
22,54,2012-11-02,59.848217
22,54,2012-11-09,60.63611
22,54,2012-11-16,62.50458
22,54,2012-11-23,63.90617
22,55,2012-11-02,8686.141
22,55,2012-11-09,8991.229
22,55,2012-11-16,11892.347
22,55,2012-11-23,11767.86
22,56,2012-11-02,709.1399
22,56,2012-11-09,566.22064
22,56,2012-11-16,611.7945
22,56,2012-11-23,657.6932
22,58,2012-11-02,5147.534
22,58,2012-11-09,5108.5513
22,58,2012-11-16,5047.315
22,58,2012-11-23,5220.5176
22,59,2012-11-02,324.06235
22,59,2012-11-09,320.39346
22,59,2012-11-16,317.85696
22,59,2012-11-23,375.92645
22,60,2012-11-02,539.29767
22,60,2012-11-09,548.6498
22,60,2012-11-16,539.6711
22,60,2012-11-23,535.95184
22,67,2012-11-02,12394.121
22,67,2012-11-09,13151.282
22,67,2012-11-16,13669.643
22,67,2012-11-23,13765.859
22,71,2012-11-02,3723.7046
22,71,2012-11-09,3726.3135
22,71,2012-11-16,3725.1736
22,71,2012-11-23,3725.1736
22,72,2012-11-02,63390.9
22,72,2012-11-09,69485.35
22,72,2012-11-16,74786.06
22,72,2012-11-23,64933.99
22,74,2012-11-02,15316.1045
22,74,2012-11-09,15314.725
22,74,2012-11-16,15315.246
22,74,2012-11-23,15267.071
22,79,2012-11-02,16964.902
22,79,2012-11-09,17077.15
22,79,2012-11-16,17026.545
22,79,2012-11-23,16955.441
22,80,2012-11-02,1789.3267
22,80,2012-11-09,1789.7802
22,80,2012-11-16,1782.5806
22,80,2012-11-23,1782.5424
22,81,2012-11-02,13553.63
22,81,2012-11-09,13695.808
22,81,2012-11-16,13656.855
22,81,2012-11-23,13627.862
22,82,2012-11-02,24703.98
22,82,2012-11-09,24639.432
22,82,2012-11-16,24601.828
22,82,2012-11-23,24583.355
22,83,2012-11-02,1500.2043
22,83,2012-11-09,1503.3975
22,83,2012-11-16,1508.344
22,83,2012-11-23,1498.6515
22,85,2012-11-02,2558.75
22,85,2012-11-09,2570.7534
22,85,2012-11-16,2570.663
22,85,2012-11-23,2550.6023
22,87,2012-11-02,13979.983
22,87,2012-11-09,14426.028
22,87,2012-11-16,14409.878
22,87,2012-11-23,14417.033
22,90,2012-11-02,24971.246
22,90,2012-11-09,24931.299
22,90,2012-11-16,25030.424
22,90,2012-11-23,25027.037
22,91,2012-11-02,21546.924
22,91,2012-11-09,21584.588
22,91,2012-11-16,21578.836
22,91,2012-11-23,21582.215
22,92,2012-11-02,62613.734
22,92,2012-11-09,62882.1
22,92,2012-11-16,62302.766
22,92,2012-11-23,58985.527
22,93,2012-11-02,2861.7625
22,93,2012-11-09,2872.7776
22,93,2012-11-16,2870.011
22,93,2012-11-23,2863.8584
22,94,2012-11-02,9.542205
22,94,2012-11-09,4.9326267
22,94,2012-11-16,5.0035524
22,94,2012-11-23,5.0035524
22,95,2012-11-02,63392.133
22,95,2012-11-09,63314.316
22,95,2012-11-16,63659.867
22,95,2012-11-23,63592.17
22,97,2012-11-02,5063.636
22,97,2012-11-09,5063.083
22,97,2012-11-16,5061.494
22,97,2012-11-23,5061.103
22,98,2012-11-02,227.8479
22,98,2012-11-09,220.11269
22,98,2012-11-16,220.96861
22,98,2012-11-23,227.61423
23,1,2012-11-02,53729.86
23,1,2012-11-09,49075.82
23,1,2012-11-16,47920.4
23,1,2012-11-23,47920.4
23,2,2012-11-02,65969.6
23,2,2012-11-09,66055.91
23,2,2012-11-16,66216.85
23,2,2012-11-23,66301.21
23,3,2012-11-02,12946.085
23,3,2012-11-09,12904.015
23,3,2012-11-16,12852.011
23,3,2012-11-23,12853.096
23,4,2012-11-02,27896.863
23,4,2012-11-09,27714.984
23,4,2012-11-16,27779.766
23,4,2012-11-23,27734.113
23,5,2012-11-02,32985.266
23,5,2012-11-09,34119.047
23,5,2012-11-16,35073.934
23,5,2012-11-23,35855.19
23,6,2012-11-02,4396.078
23,6,2012-11-09,4438.5264
23,6,2012-11-16,4439.1704
23,6,2012-11-23,4419.196
23,7,2012-11-02,33659.414
23,7,2012-11-09,34115.77
23,7,2012-11-16,34126.363
23,7,2012-11-23,34094.78
23,8,2012-11-02,40365.945
23,8,2012-11-09,40366.06
23,8,2012-11-16,40363.96
23,8,2012-11-23,40364.766
23,9,2012-11-02,41403.766
23,9,2012-11-09,41375.43
23,9,2012-11-16,41530.06
23,9,2012-11-23,41487.57
23,10,2012-11-02,27737.2
23,10,2012-11-09,27836.621
23,10,2012-11-16,27844.055
23,10,2012-11-23,27597.355
23,11,2012-11-02,25095.158
23,11,2012-11-09,24868.822
23,11,2012-11-16,24689.61
23,11,2012-11-23,24616.898
23,12,2012-11-02,5478.7285
23,12,2012-11-09,5351.211
23,12,2012-11-16,5396.9844
23,12,2012-11-23,5357.7686
23,13,2012-11-02,36499.84
23,13,2012-11-09,35874.414
23,13,2012-11-16,35683.97
23,13,2012-11-23,35635.71
23,14,2012-11-02,31054.94
23,14,2012-11-09,31079.45
23,14,2012-11-16,31976.676
23,14,2012-11-23,32047.887
23,16,2012-11-02,5116.9097
23,16,2012-11-09,4975.0425
23,16,2012-11-16,4850.3076
23,16,2012-11-23,4886.3467
23,17,2012-11-02,25850.861
23,17,2012-11-09,25319.137
23,17,2012-11-16,25224.04
23,17,2012-11-23,25248.484
23,18,2012-11-02,26879.44
23,18,2012-11-09,26845.455
23,18,2012-11-16,26639.432
23,18,2012-11-23,27203.654
23,19,2012-11-02,1458.7313
23,19,2012-11-09,1425.4823
23,19,2012-11-16,1428.3318
23,19,2012-11-23,1426.6675
23,20,2012-11-02,9644.584
23,20,2012-11-09,9460.413
23,20,2012-11-16,9444.719
23,20,2012-11-23,9465.199
23,21,2012-11-02,8779.177
23,21,2012-11-09,8925.677
23,21,2012-11-16,9217.85
23,21,2012-11-23,9239.787
23,22,2012-11-02,19610.605
23,22,2012-11-09,19427.621
23,22,2012-11-16,19282.3
23,22,2012-11-23,19110.701
23,23,2012-11-02,49822.77
23,23,2012-11-09,49754.254
23,23,2012-11-16,49670.324
23,23,2012-11-23,49670.324
23,24,2012-11-02,10989.582
23,24,2012-11-09,11103.138
23,24,2012-11-16,11112.762
23,24,2012-11-23,11111.243
23,25,2012-11-02,14711.142
23,25,2012-11-09,14512.853
23,25,2012-11-16,14365.129
23,25,2012-11-23,14416.987
23,26,2012-11-02,13216.337
23,26,2012-11-09,13042.114
23,26,2012-11-16,13212.35
23,26,2012-11-23,13120.421
23,27,2012-11-02,5349.77
23,27,2012-11-09,5460.5005
23,27,2012-11-16,5514.9688
23,27,2012-11-23,5646.3145
23,28,2012-11-02,2427.0835
23,28,2012-11-09,2221.2378
23,28,2012-11-16,2212.1619
23,28,2012-11-23,2196.0623
23,29,2012-11-02,11800.185
23,29,2012-11-09,12029.257
23,29,2012-11-16,12188.128
23,29,2012-11-23,12131.497
23,30,2012-11-02,6378.435
23,30,2012-11-09,6321.3096
23,30,2012-11-16,6364.948
23,30,2012-11-23,6366.154
23,31,2012-11-02,4702.423
23,31,2012-11-09,4732.9453
23,31,2012-11-16,4759.022
23,31,2012-11-23,4757.0146
23,32,2012-11-02,8184.6553
23,32,2012-11-09,8092.219
23,32,2012-11-16,8161.397
23,32,2012-11-23,8192.833
23,33,2012-11-02,10690.756
23,33,2012-11-09,10598.211
23,33,2012-11-16,10650.061
23,33,2012-11-23,10640.607
23,34,2012-11-02,24209.945
23,34,2012-11-09,24478.686
23,34,2012-11-16,24514.826
23,34,2012-11-23,24344.348
23,35,2012-11-02,4513.6523
23,35,2012-11-09,4508.427
23,35,2012-11-16,4431.825
23,35,2012-11-23,4434.0713
23,36,2012-11-02,2683.7822
23,36,2012-11-09,2679.396
23,36,2012-11-16,2654.2617
23,36,2012-11-23,2614.3274
23,38,2012-11-02,46605.043
23,38,2012-11-09,46578.7
23,38,2012-11-16,46518.22
23,38,2012-11-23,46498.418
23,40,2012-11-02,63026.812
23,40,2012-11-09,63039.66
23,40,2012-11-16,63199.42
23,40,2012-11-23,63175.195
23,41,2012-11-02,2072.4377
23,41,2012-11-09,2043.3834
23,41,2012-11-16,2046.4835
23,41,2012-11-23,2046.3732
23,42,2012-11-02,11942.029
23,42,2012-11-09,12049.676
23,42,2012-11-16,12010.891
23,42,2012-11-23,11994.143
23,44,2012-11-02,8270.998
23,44,2012-11-09,8312.572
23,44,2012-11-16,8380.786
23,44,2012-11-23,8780.555
23,45,2012-09-14,11.299441
23,45,2012-09-21,12.102086
23,45,2012-09-28,10.411408
23,45,2012-10-05,10.190333
23,46,2012-11-02,32714.166
23,46,2012-11-09,32716.52
23,46,2012-11-16,32699.152
23,46,2012-11-23,32698.121
23,49,2012-11-02,30075.754
23,49,2012-11-09,30018.809
23,49,2012-11-16,29860.37
23,49,2012-11-23,29740.842
23,50,2012-11-02,7636.6187
23,50,2012-11-09,7676.961
23,50,2012-11-16,7750.1245
23,50,2012-11-23,7759.3965
23,51,2011-12-30,27.74093
23,51,2012-01-06,26.24902
23,51,2012-01-13,27.879242
23,51,2012-01-20,30.665146
23,52,2012-11-02,2870.245
23,52,2012-11-09,2843.1052
23,52,2012-11-16,2861.3726
23,52,2012-11-23,2825.0327
23,54,2012-11-02,30.48858
23,54,2012-11-09,32.19725
23,54,2012-11-16,31.525826
23,54,2012-11-23,32.1304
23,55,2012-11-02,11539.048
23,55,2012-11-09,11979.499
23,55,2012-11-16,12284.554
23,55,2012-11-23,12249.223
23,56,2012-11-02,1763.051
23,56,2012-11-09,1858.0623
23,56,2012-11-16,1879.0918
23,56,2012-11-23,1863.4067
23,58,2012-11-02,4650.4463
23,58,2012-11-09,4662.3516
23,58,2012-11-16,4674.9707
23,58,2012-11-23,4674.8506
23,59,2012-11-02,353.13583
23,59,2012-11-09,358.13965
23,59,2012-11-16,405.97354
23,59,2012-11-23,427.69458
23,60,2012-11-02,122.21547
23,60,2012-11-09,123.41733
23,60,2012-11-16,123.05315
23,60,2012-11-23,122.998726
23,67,2012-11-02,14155.444
23,67,2012-11-09,15320.65
23,67,2012-11-16,15197.493
23,67,2012-11-23,15462.416
23,71,2012-11-02,9728.828
23,71,2012-11-09,9731.353
23,71,2012-11-16,9727.055
23,71,2012-11-23,9723.451
23,72,2012-11-02,51951.402
23,72,2012-11-09,51713.215
23,72,2012-11-16,51830.293
23,72,2012-11-23,51722.05
23,74,2012-11-02,35034.5
23,74,2012-11-09,34693.42
23,74,2012-11-16,34447.363
23,74,2012-11-23,34724.043
23,79,2012-11-02,26468.818
23,79,2012-11-09,26392.328
23,79,2012-11-16,26322.354
23,79,2012-11-23,26321.27
23,80,2012-11-02,1564.762
23,80,2012-11-09,1573.135
23,80,2012-11-16,1569.2908
23,80,2012-11-23,1569.4539
23,81,2012-11-02,8947.538
23,81,2012-11-09,8984.355
23,81,2012-11-16,9011.969
23,81,2012-11-23,8980.085
23,82,2012-11-02,26001.21
23,82,2012-11-09,26005.1
23,82,2012-11-16,26041.738
23,82,2012-11-23,25982.434
23,83,2012-11-02,1064.3932
23,83,2012-11-09,1053.9077
23,83,2012-11-16,1057.4685
23,83,2012-11-23,1057.0946
23,85,2012-11-02,3973.2336
23,85,2012-11-09,4021.3843
23,85,2012-11-16,4022.5479
23,85,2012-11-23,3900.858
23,87,2012-11-02,32844.582
23,87,2012-11-09,33019.3
23,87,2012-11-16,33063.75
23,87,2012-11-23,33063.75
23,90,2012-11-02,24996.58
23,90,2012-11-09,25280.516
23,90,2012-11-16,25477.768
23,90,2012-11-23,25598.027
23,91,2012-11-02,22506.395
23,91,2012-11-09,22533.25
23,91,2012-11-16,22498.62
23,91,2012-11-23,22403.785
23,92,2012-11-02,73690.87
23,92,2012-11-09,74815.1
23,92,2012-11-16,74168.305
23,92,2012-11-23,74943.305
23,93,2012-11-02,1859.6685
23,93,2012-11-09,1870.0928
23,93,2012-11-16,1870.0928
23,93,2012-11-23,1876.0684
23,94,2012-10-26,952.7071
23,94,2012-11-02,1224.961
23,94,2012-11-09,1177.2346
23,94,2012-11-16,1068.653
23,95,2012-11-02,53345.402
23,95,2012-11-09,52645.49
23,95,2012-11-16,52681.01
23,95,2012-11-23,52662.523
23,96,2012-11-02,14255.896
23,96,2012-11-09,14293.4
23,96,2012-11-16,14357.663
23,96,2012-11-23,14318.218
23,97,2012-11-02,6927.158
23,97,2012-11-09,6931.026
23,97,2012-11-16,6929.2065
23,97,2012-11-23,6929.368
23,98,2012-11-02,141.22827
23,98,2012-11-09,143.48294
23,98,2012-11-16,170.38728
23,98,2012-11-23,171.75354
24,1,2012-11-02,26522.537
24,1,2012-11-09,27479.703
24,1,2012-11-16,27944.723
24,1,2012-11-23,22768.885
24,2,2012-11-02,38336.562
24,2,2012-11-09,38328.76
24,2,2012-11-16,38326.297
24,2,2012-11-23,38327.95
24,3,2012-11-02,7793.8247
24,3,2012-11-09,7799.323
24,3,2012-11-16,7803.1943
24,3,2012-11-23,7802.874
24,4,2012-11-02,28754.19
24,4,2012-11-09,28807.312
24,4,2012-11-16,28850.635
24,4,2012-11-23,28791.479
24,5,2012-11-02,22005.037
24,5,2012-11-09,22381.31
24,5,2012-11-16,22366.441
24,5,2012-11-23,22369.65
24,6,2012-11-02,3145.3997
24,6,2012-11-09,3185.4736
24,6,2012-11-16,3185.8118
24,6,2012-11-23,3184.2305
24,7,2012-11-02,21320.654
24,7,2012-11-09,21575.107
24,7,2012-11-16,21853.436
24,7,2012-11-23,21851.574
24,8,2012-11-02,55738.164
24,8,2012-11-09,56016.492
24,8,2012-11-16,55725.75
24,8,2012-11-23,55725.75
24,9,2012-11-02,23380.373
24,9,2012-11-09,23205.045
24,9,2012-11-16,23270.375
24,9,2012-11-23,23461.525
24,10,2012-11-02,27739.672
24,10,2012-11-09,27735.557
24,10,2012-11-16,27735.041
24,10,2012-11-23,27735.557
24,11,2012-11-02,15691.74
24,11,2012-11-09,15778.453
24,11,2012-11-16,15761.312
24,11,2012-11-23,15764.484
24,12,2012-11-02,4161.811
24,12,2012-11-09,4149.096
24,12,2012-11-16,4152.8623
24,12,2012-11-23,4139.6494
24,13,2012-11-02,29512.406
24,13,2012-11-09,29531.738
24,13,2012-11-16,29604.178
24,13,2012-11-23,29505.207
24,14,2012-11-02,14145.157
24,14,2012-11-09,14147.735
24,14,2012-11-16,14481.1
24,14,2012-11-23,14446.185
24,16,2012-11-02,5831.5415
24,16,2012-11-09,5830.366
24,16,2012-11-16,5846.4893
24,16,2012-11-23,5846.4893
24,17,2012-11-02,13936.854
24,17,2012-11-09,14384.348
24,17,2012-11-16,14492.584
24,17,2012-11-23,14685.561
24,18,2012-11-02,17779.242
24,18,2012-11-09,17918.316
24,18,2012-11-16,17918.316
24,18,2012-11-23,18763.174
24,19,2012-11-02,69.60355
24,19,2012-11-09,74.22496
24,19,2012-11-16,73.43684
24,19,2012-11-23,75.60122
24,20,2012-11-02,4185.4336
24,20,2012-11-09,4144.4966
24,20,2012-11-16,4144.355
24,20,2012-11-23,4141.8604
